cibil_score,income,dependents,loan_amount,tenure,down_payment,existing_emi,credit_card,employment_type,statement_score,emi,account_age,overdrafts,bounced_payments,late_emi_ratio,income_volatility,avg_balance,transaction_frequency,monthly_spending,approved
897,199958,5,478629,14,128590,32530,1,1,30.845008699982813,34187.78571428572,96,5,3,0.6499005259302701,0.42164787045558494,124845,139,146780,0
654,157520,1,875866,40,40765,20044,1,0,20.38315098688191,21896.65,74,0,2,0.7310950569463492,0.19505136392789002,107139,50,141148,0
705,101963,4,282845,53,291998,16169,1,0,2.435447071045508,5336.698113207547,64,2,3,0.7618452069451671,0.5283035717568284,140229,30,57617,0
453,76605,5,184079,54,226498,2802,1,1,0.0,3408.8703703703704,119,3,2,0.39346232862392716,0.7855225142746414,8197,189,72068,0
789,177056,5,964560,23,200339,34380,0,1,61.46627942407417,41937.391304347824,13,2,2,0.0773628978797337,0.8558176806969795,61624,156,128142,0
703,66294,3,774066,10,249934,17421,0,0,0.0,77406.6,112,3,3,0.6400568058478311,0.7517209827954959,92529,171,5484,0
842,106828,4,915437,40,182141,31941,0,1,31.412302848458804,22885.925,34,4,3,0.5067455427253028,0.8855113948021844,128871,88,130260,0
460,158757,5,353893,8,69601,27125,0,1,0.0,44236.625,76,5,2,0.30441375218368133,0.6041853987183935,48277,35,29324,0
773,186025,5,434506,40,71131,68,0,0,43.902543876032155,10862.65,41,3,0,0.7804265220991098,0.8370736807831642,102101,122,42775,0
582,185773,5,598361,27,23722,26054,1,1,31.316470460788366,22161.51851851852,37,4,1,0.2709481621629092,0.4171870923625419,32774,130,74873,0
411,35796,4,476295,52,18876,19512,0,0,0.0,9159.51923076923,40,1,2,0.7261071829328816,0.8524786176576872,89578,47,107270,0
402,181688,2,280531,40,218603,9591,0,0,0.0,7013.275,68,0,2,0.4740675584469137,0.8958131888170178,116725,97,56312,0
637,40523,4,406358,46,255581,10584,1,1,57.27039449339645,8833.869565217392,106,0,1,0.029313587260707763,0.6864080607184095,123220,87,141071,0
491,125206,2,628319,28,49176,25518,1,1,13.041049996135838,22439.964285714286,16,0,0,0.6882680864641184,0.43104630464937155,68868,55,118509,0
361,187334,4,85972,52,172194,3449,0,1,0.0,1653.3076923076924,81,4,3,0.6097695802042408,0.2816739129610746,72008,165,112279,0
556,137865,4,369146,34,37173,24253,0,0,6.174659138054823,10857.235294117647,104,0,3,0.5139900370635136,0.325179472947566,132523,100,117018,0
692,190549,5,328204,40,124324,33848,1,0,51.946563351348026,8205.1,89,2,0,0.4916697120615773,0.1323551020734428,83062,186,9353,1
491,81980,3,116805,25,237221,3473,1,1,0.0,4672.2,118,3,1,0.1750683941247224,0.0471618052607915,53822,5,124325,0
874,76649,2,166539,30,243591,317,1,0,60.71189160979265,5551.3,4,4,1,0.1715889033594758,0.4144180460981123,42650,188,92655,1
768,78719,0,520896,52,284626,2424,1,1,67.23265423754623,10017.23076923077,45,0,3,0.023337942717434237,0.04266868555804604,107339,134,32002,1
608,83930,3,147251,27,93174,29207,0,0,0.0,5453.740740740741,53,5,3,0.12330997044295283,0.8805880266982272,107404,142,117876,0
861,142905,3,377659,7,284621,33912,0,0,81.76300152034689,53951.28571428572,66,2,1,0.26918501143720225,0.649958090222649,81587,61,20324,0
560,101441,3,582819,26,235085,39528,1,0,0.0,22416.115384615383,40,0,1,0.432579917073464,0.8436672462272691,25541,20,94630,0
383,152738,4,880152,27,101587,1153,1,1,3.2547201996323256,32598.222222222223,32,0,1,0.10464684599817763,0.44441666074921227,25903,50,87548,0
321,94909,5,143826,29,98389,19281,0,0,0.0,4959.517241379311,103,5,0,0.4460577442186944,0.2239529436753499,37988,91,9167,0
863,75390,0,462912,9,32268,1926,1,1,50.31254080956238,51434.666666666664,30,5,1,0.2106560969694362,0.29027882893496004,3767,71,59335,0
876,54208,2,147784,13,276265,14849,0,1,48.1291602070697,11368.0,115,4,1,0.20316889995388954,0.8547331206241424,73028,42,22424,0
744,119190,4,457144,23,60991,12318,0,0,45.15976360199656,19875.82608695652,7,2,0,0.7583553659251036,0.12189323049101486,63393,7,142255,0
361,181708,4,506488,29,80390,24233,0,0,0.0,17465.103448275862,52,5,2,0.7938756350707739,0.6982658341878836,59026,141,121236,0
476,174614,4,809302,7,123877,36360,0,1,0.0,115614.57142857143,74,1,3,0.649150877280742,0.225690242570181,140378,135,149415,0
324,65595,4,470168,27,41266,32188,0,0,0.0,17413.62962962963,117,1,1,0.043513584586721346,0.3531698801646299,37457,36,75768,0
330,105974,5,938739,23,241793,2544,0,0,0.0,40814.739130434784,93,4,1,0.5829053684349828,0.003046752970858879,121715,158,52670,0
447,146949,5,180753,7,209429,9610,0,1,29.384416750811994,25821.85714285714,4,1,1,0.14274058543865414,0.4790887693300667,30399,196,143907,0
643,130236,3,100501,19,46988,10996,1,0,47.93479466659013,5289.526315789473,91,3,0,0.4553770509767124,0.12835281714028735,92536,200,49483,0
339,32088,1,54226,21,48854,10028,1,1,0.0,2582.190476190476,41,3,2,0.7149709033672706,0.8596474081839218,129413,43,65172,0
891,126391,3,388909,13,6598,14129,0,0,90.12131630320135,29916.076923076922,104,0,1,0.3041565053953174,0.09772791900653832,125996,88,24388,1
573,26975,4,233325,47,284809,24287,1,0,0.0,4964.36170212766,94,5,3,0.7430733480537863,0.25036853735565046,89447,15,124148,0
458,40969,0,137005,9,130735,29583,0,1,14.84905141152075,15222.777777777777,25,0,1,0.5666977738714502,0.014798405884745236,32670,7,22368,0
610,137672,4,274097,37,196667,37596,1,1,0.0,7408.027027027027,45,5,3,0.2408094506861339,0.9928773782230785,57854,170,10146,0
774,38458,3,976238,42,44991,28117,0,0,72.73713865501607,23243.761904761905,99,1,1,0.07593375910355196,0.6414377279545803,64849,194,125823,0
487,81023,5,810236,50,69258,11937,0,1,0.0,16204.72,111,2,0,0.6522810278146858,0.6435768210038422,127176,44,126947,0
328,125917,1,67644,36,162447,7364,0,1,0.0,1879.0,74,1,1,0.3664475267943963,0.5188608485495089,57866,95,128783,0
330,137983,5,919667,35,62645,15070,1,0,0.0,26276.2,28,3,3,0.05815479052797397,0.8680554992067058,124124,9,129564,0
812,100231,2,244992,47,183880,31986,1,0,95.1924709841166,5212.595744680851,48,0,1,0.08249788570804162,0.14418808484438106,142842,164,25554,1
367,36923,3,435647,52,277163,39734,0,0,0.0,8377.826923076924,96,1,3,0.773569105516384,0.7928518564660492,18411,112,57501,0
681,163839,3,361254,17,91530,15692,1,1,30.193768375005696,21250.235294117647,73,3,2,0.19440156359645294,0.8071234759519763,140484,62,115955,0
531,190974,3,434775,49,182357,7049,1,1,0.0,8872.959183673469,26,4,2,0.7732729422859036,0.036128357979896664,85958,194,49870,0
767,179970,5,772688,31,274701,198,1,0,0.0,24925.41935483871,36,5,3,0.5449276637583232,0.13267694921208673,90931,31,117856,0
336,154733,1,726857,11,268121,3078,1,1,0.0,66077.90909090909,26,5,2,0.2403928814629354,0.5471489008726178,47231,57,136937,0
839,92399,4,614336,39,2316,25475,0,1,60.085113101105755,15752.205128205129,58,5,2,0.30698229939478305,0.09019152044321299,51416,151,144384,0
719,177728,5,645576,59,33067,23590,1,1,43.484344597222304,10941.966101694916,55,4,0,0.6216307552864011,0.2823662262198672,82044,85,117767,0
570,107871,1,741151,13,295860,25733,1,1,0.0,57011.61538461538,66,4,2,0.34833198314031666,0.4036731099900164,31448,142,120602,0
424,44564,1,224933,6,277618,970,0,0,9.35803553897458,37488.833333333336,114,2,2,0.05980062213142903,0.15721755877033683,108264,51,91703,0
887,173099,2,425886,56,96573,17479,0,0,88.21649171774519,7605.107142857143,79,5,0,0.18385130365574956,0.7041466880981916,100699,134,16321,1
481,77629,4,152304,38,156015,7217,1,1,0.0,4008.0,72,5,2,0.6882759783977795,0.495061330959638,3259,114,68270,0
594,188967,5,718963,18,171840,13460,1,0,0.0,39942.38888888889,46,3,2,0.5569393095825225,0.6398164408325032,33190,14,143234,0
536,86302,4,465731,49,200527,24888,1,0,22.5888577614302,9504.714285714286,77,0,1,0.400812888939813,0.47429952899113215,78008,68,137253,0
438,176491,4,655414,27,225114,11029,1,1,23.82377097505019,24274.59259259259,115,0,0,0.19639653489249334,0.41248439683116245,111840,63,39601,0
550,116691,2,586587,24,111863,26381,0,1,24.460993963458304,24441.125,4,2,0,0.37967249207199755,0.49238905348813466,45176,120,113347,0
391,104131,3,309951,21,266980,11566,0,1,0.0,14759.57142857143,44,3,0,0.6310792462220117,0.8995147680329882,133241,90,49526,0
300,73436,1,181772,38,17742,20417,1,1,0.614115685727139,4783.473684210527,9,3,0,0.06523455771373747,0.39603882829294035,81034,98,65441,0
474,170427,2,974295,13,9730,18364,1,1,0.0,74945.76923076923,27,5,0,0.7958142549881775,0.6422625968137278,81770,38,99104,0
367,30913,1,328610,25,287392,15350,0,0,0.0,13144.4,10,3,2,0.6878100350871484,0.8339625162146508,18256,187,77024,0
549,104397,0,154085,22,53152,5041,1,0,13.417402178026936,7003.863636363636,72,3,1,0.2543726262785834,0.6210876502288178,94980,151,92630,0
818,86398,5,340646,9,298380,23048,1,0,57.73243694626951,37849.555555555555,99,4,0,0.6964613711057734,0.2260643806732413,123000,136,19272,0
397,117811,4,907298,47,85788,39604,0,1,0.0,19304.212765957447,113,5,0,0.545371623922637,0.12195968250743017,33283,59,48019,0
300,65819,3,298233,6,109364,25736,1,1,0.0,49705.5,30,3,2,0.5330835416794633,0.5908771296482246,82463,138,122558,0
366,139627,0,987451,58,8393,29832,1,1,0.0,17025.01724137931,85,3,3,0.11176781515538395,0.7273952915756932,2946,51,94811,0
605,89466,0,487723,11,283161,32140,1,1,0.0,44338.454545454544,41,0,3,0.724715712564111,0.7687371501956882,33237,100,127047,0
465,53863,0,868725,25,107789,1528,0,1,0.0,34749.0,40,3,3,0.36027343753710017,0.6938021974697687,12504,57,144982,0
594,55452,4,670411,11,50318,31710,0,0,33.12217912381097,60946.454545454544,74,1,1,0.6425822066718533,0.0034542248571275413,115914,64,56568,0
317,145371,1,91737,26,145002,9698,1,1,0.0,3528.346153846154,83,2,2,0.23961903228752757,0.7738402948469364,149361,132,43332,0
500,67141,1,533920,39,46405,26592,0,1,0.0,13690.25641025641,71,3,0,0.24640293248199835,0.6046226894301795,7591,66,49900,0
546,75305,5,446085,10,236933,39355,1,1,19.432813102244022,44608.5,14,0,0,0.7717513439855298,0.9881813824315056,105931,148,87975,0
559,132852,5,241383,34,21933,35770,0,0,27.36541578013113,7099.5,51,4,0,0.3973279397307464,0.7645872803327481,89738,103,41574,0
631,79361,4,572488,48,149767,16577,1,1,56.633826852259745,11926.833333333334,36,1,0,0.047912570706401786,0.43020716077069576,105903,197,61595,0
769,89868,1,147792,31,117381,33521,0,0,29.371403577894025,4767.4838709677415,3,3,1,0.6685653176256401,0.6761499591679198,76261,42,30151,0
580,64006,3,713385,12,11153,24744,1,0,64.57100042223558,59448.75,7,2,0,0.18178401787979093,0.6159357349166306,148731,190,60922,0
805,82169,1,830777,44,15690,5329,1,0,12.376962966494748,18881.295454545456,56,2,3,0.7030030022472201,0.3373934781909429,7867,30,142429,0
618,144701,5,137919,16,155599,9596,1,0,12.703089296163805,8619.9375,14,2,2,0.7331519023790597,0.5335291444353845,24081,112,66465,0
456,116103,0,505339,6,118397,38268,0,1,6.922886332460531,84223.16666666667,90,0,2,0.05821281059040251,0.20438097948210143,38956,77,115060,0
437,199557,4,672369,30,38924,36609,0,0,35.425865777448685,22412.3,9,1,0,0.4659433820595079,0.08783017198281318,117802,152,67412,0
493,158935,3,109032,20,41517,35670,1,0,0.0,5451.6,30,4,3,0.7852192844614772,0.7330244434240826,13416,30,67844,0
659,23029,4,419861,7,241448,15368,0,1,31.450713820782145,59980.142857142855,119,0,0,0.7447356917166922,0.384128694255763,20290,54,100476,0
445,88196,2,295215,48,219159,12837,0,1,0.0,6150.3125,86,2,3,0.42019462884605335,0.7557133223324669,110393,50,20974,0
849,72173,0,87294,38,182337,32241,1,1,59.2784230939599,2297.2105263157896,68,0,2,0.5443945562153885,0.4883370172006406,63931,185,56511,1
588,125754,4,813832,56,250009,807,0,0,1.3086775519711473,14532.714285714286,4,3,0,0.48340962812725974,0.8097893747467325,106454,109,25218,0
818,67818,3,472438,32,20792,35900,1,0,64.81479334082994,14763.6875,8,3,0,0.16260267699176234,0.7396088216624698,56265,37,33853,0
710,193917,2,764140,30,206345,24159,0,1,25.191450476220584,25471.333333333332,110,2,2,0.522398059617257,0.7641309697217036,15216,159,107920,0
500,73887,2,607722,52,225759,25308,1,0,0.0,11686.961538461539,97,4,3,0.2665129468006506,0.42933148793776177,90379,60,30320,0
437,113956,2,882026,10,60148,17537,0,1,0.0,88202.6,115,1,1,0.27037754335666,0.9611792597466837,18162,49,34446,0
747,42124,2,997156,25,160911,39173,1,0,65.22989410202494,39886.24,98,3,0,0.3359905287524174,0.4052545814780434,72876,101,88054,0
498,183764,1,621984,49,230055,29983,0,0,9.443768702930646,12693.551020408164,3,1,1,0.6817415066701753,0.7931437582537212,132282,160,55442,0
448,184133,1,384561,22,181042,2153,1,1,0.0,17480.045454545456,98,3,1,0.19067666060952604,0.4895888054011286,29079,169,22779,0
859,162861,1,451761,54,74850,20984,0,0,76.76537444651348,8365.944444444445,57,0,1,0.2006333333963468,0.23508566360046268,31725,8,143767,1
590,83293,0,834136,21,199425,34385,0,1,51.37868792815358,39720.76190476191,84,1,3,0.0058719308852417385,0.6289139367039495,142339,181,138873,0
329,30569,5,455303,28,227847,3059,0,0,0.0,16260.82142857143,51,4,1,0.12400549513514898,0.46910942050639415,46942,200,89274,0
597,147974,1,543752,55,2912,29475,0,1,0.0,9886.4,88,4,0,0.7829434299239493,0.2640698623044667,57143,67,81106,0
576,97238,0,234300,19,170219,9787,0,0,20.94980700051702,12331.578947368422,102,1,2,0.3470959564051807,0.3825316797007001,103274,106,122211,0
819,198268,0,990562,59,151384,20261,1,0,65.45809965401195,16789.186440677968,117,1,2,0.15613175385134276,0.1599373376626536,20954,78,146211,1
727,145698,5,668259,8,110014,35301,1,1,6.989179211452319,83532.375,66,1,2,0.7725454486055541,0.9870454147437351,10987,98,20062,0
415,116954,2,363698,20,13271,19693,1,1,4.455082799474219,18184.9,35,1,2,0.021694294429553996,0.6431837207798646,126803,132,19152,0
390,197609,1,605815,38,25047,1507,1,1,0.0,15942.5,75,5,1,0.38733310931205056,0.17354484707922901,142254,132,52906,0
662,164085,2,431082,38,225050,831,0,1,31.87786087210172,11344.263157894737,61,3,1,0.643681708502013,0.764588336173779,148079,98,49156,0
328,102508,0,197121,56,248253,29467,1,0,0.0,3520.0178571428573,26,2,0,0.6182601636909106,0.6018784974804435,5405,98,134863,0
491,23393,1,881011,58,125777,37237,0,1,17.704681861885167,15189.844827586207,88,2,0,0.15137381239665554,0.7225512055929785,80408,100,78693,0
383,36701,1,891380,43,281896,11678,0,1,0.0,20729.767441860466,12,3,2,0.5662317387022119,0.5844863734132167,127673,84,122517,0
312,99869,4,843149,42,278299,37417,1,1,0.0,20074.97619047619,50,3,1,0.49783088691668004,0.06046721938640465,127022,29,101758,0
852,121162,0,400045,23,199775,18106,0,0,51.34067188646361,17393.260869565216,84,2,2,0.5402209729194134,0.20323973186725675,55414,77,109900,1
353,25427,2,293582,50,174277,2348,0,1,0.0,5871.64,111,5,3,0.21288385250218936,0.7687443316464836,74561,145,143706,0
305,42781,4,97251,41,289363,21240,0,0,0.0,2371.9756097560976,76,1,2,0.6485875104254286,0.7543503321040899,24206,196,90174,0
860,146773,5,744962,7,182940,38949,1,0,46.41001510777178,106423.14285714286,118,2,0,0.4473900074469878,0.7538753313151062,22599,164,117574,0
413,155274,3,361487,51,280234,10003,1,0,20.30248641822569,7087.980392156863,101,0,0,0.5800624380042678,0.015214717426955127,57869,173,43996,0
790,25366,1,897610,25,293695,38426,1,1,40.10926233722797,35904.4,30,2,0,0.7516588079090916,0.8051507913586101,36091,158,42655,0
318,111382,2,876364,32,58382,26079,1,0,0.0,27386.375,102,5,1,0.6843978183124229,0.4391281947824448,145981,103,89895,0
392,34575,1,171771,32,198204,15843,0,0,0.0,5367.84375,42,5,0,0.6258699764215522,0.693661451343367,13857,138,135736,0
366,150218,3,921109,51,219364,27738,0,1,0.0,18060.960784313724,77,2,3,0.23171899954501018,0.27207967827406543,80289,168,12360,0
724,170134,1,183273,20,246025,16030,0,0,63.491983003898206,9163.65,26,0,1,0.043266490126494,0.7695286368198831,84363,48,77653,1
672,176485,3,515878,27,104791,3402,0,0,0.0,19106.59259259259,66,4,2,0.45971557039153316,0.9822817688105339,10773,34,34332,0
585,127672,3,500233,8,258482,34831,0,1,40.6393654980814,62529.125,83,3,0,0.027610442575512997,0.2535387506993193,67221,57,133243,0
445,133211,5,958523,25,146255,14957,0,1,0.0,38340.92,110,5,0,0.5713518193749698,0.7841976404168794,141349,108,80148,0
353,186787,2,674443,10,116050,22631,1,0,0.0,67444.3,114,3,0,0.5894573370370166,0.604950453028917,18214,159,11116,0
642,130239,5,881480,38,47089,29775,0,0,41.20101970905145,23196.842105263157,97,0,1,0.4503290089909284,0.27309581692567486,23247,93,5286,0
438,100329,2,616011,55,96361,3316,0,0,0.0,11200.2,68,5,1,0.1345215300330743,0.2943570438306464,26460,197,97754,0
654,155823,4,833970,31,292434,28866,1,1,0.0,26902.25806451613,107,4,1,0.7005771476547012,0.731637671822657,10093,68,38673,0
713,126351,3,859514,56,214860,14610,0,0,20.635491083714516,15348.464285714286,15,4,3,0.4767369856038176,0.2843459785961525,132971,95,10979,0
810,171642,4,866725,59,217841,21784,0,0,61.183259564123716,14690.254237288136,120,0,2,0.41191356005928786,0.047793567187452424,8723,185,27076,1
596,114446,2,441036,8,268695,18285,0,0,2.923756250091186,55129.5,27,2,2,0.45407340763364373,0.8739602998501997,43597,38,27385,0
302,176430,4,412782,34,80072,31107,0,0,10.597259466864035,12140.64705882353,50,2,0,0.0663096694509047,0.5889492537080084,124298,168,55099,0
468,28075,2,985581,35,198465,7501,1,1,0.0,28159.457142857143,110,1,1,0.5923496437911412,0.7584736329059119,149303,34,109120,0
812,26557,2,768646,27,111441,4305,0,0,57.25464980616893,28468.37037037037,87,5,2,0.04862046711123522,0.6032237386136037,24646,182,129462,0
620,37827,2,921440,51,254397,16438,1,1,3.053398179080018,18067.450980392157,103,1,2,0.4627105268127267,0.5164574356805434,55300,68,82169,0
672,120114,4,598472,27,126745,4728,0,0,27.10145931699569,22165.62962962963,84,0,3,0.13540566965636353,0.7699823811868398,28489,129,142376,0
575,147616,3,932574,9,256464,9709,1,0,34.69451995388566,103619.33333333333,73,1,1,0.16616155117306716,0.0321563294030387,30480,144,119733,0
397,58928,0,733700,36,224260,26300,0,0,0.0,20380.555555555555,23,5,1,0.18660340056627148,0.311886487495064,141730,78,28933,0
838,48034,4,755437,17,231586,32751,0,0,75.65155987268771,44437.470588235294,120,0,3,0.011444510790766938,0.627468725543668,51954,112,111645,0
764,174863,4,218896,25,277710,27734,0,0,23.322594803222344,8755.84,78,3,1,0.7134710648909418,0.9439746948171895,92519,153,38506,0
898,155097,0,588541,33,237188,12709,1,1,88.58946167010942,17834.575757575756,81,1,2,0.6433882171918859,0.3936507231188714,25191,176,144680,1
814,136712,5,744824,45,96432,32581,0,1,59.7582863888874,16551.644444444446,53,2,0,0.025029158133145747,0.9752909052630511,44242,26,127798,1
474,107906,3,772950,21,156455,16243,1,1,16.47518503540424,36807.142857142855,115,3,0,0.04558887039957345,0.7552818620363843,55425,102,14328,0
452,95640,0,959713,26,141750,7241,0,0,19.108817895442513,36912.03846153846,56,0,0,0.6263014779813556,0.4848964492473753,88795,172,30038,0
449,23695,2,360598,9,19374,30250,0,0,27.367604150868292,40066.444444444445,25,1,1,0.005442630055760844,0.4291584059088014,135201,113,69004,0
852,53858,5,337530,27,177962,20671,1,1,25.508805101936925,12501.111111111111,24,3,3,0.3751991309665186,0.12944251893613867,37977,10,112491,0
634,181459,1,971006,37,131228,14823,0,1,64.19281421621781,26243.405405405407,85,0,0,0.08583780343544643,0.6151941406157369,97472,29,85076,0
573,81024,5,986854,39,118003,26433,1,1,0.9661936853755027,25303.94871794872,90,2,3,0.4733057816148466,0.05235366752392412,75151,165,17394,0
881,146818,2,220886,22,32885,28991,1,1,16.966292407232302,10040.272727272728,27,3,3,0.7986723343075259,0.4290743254184891,119674,87,96129,0
662,146680,1,409457,9,151254,8948,0,1,55.63943393729943,45495.22222222222,85,1,0,0.13761721243318528,0.23770876272579422,51524,142,99004,1
846,75696,2,950686,37,173712,4691,1,1,81.97415038832735,25694.216216216217,120,0,0,0.7653470778875163,0.9562860967060901,64698,179,139812,1
891,56784,3,239737,42,31712,20677,1,1,44.97438876260869,5708.023809523809,65,2,3,0.6923828351487561,0.3632639555947075,94149,22,43526,0
347,144500,4,794007,10,190481,2061,1,1,0.0,79400.7,117,4,2,0.7886839745150249,0.4892537277794583,67566,94,10541,0
517,36845,5,156672,33,50302,25538,0,0,27.25647065507268,4747.636363636364,21,0,0,0.6129509068820149,0.3754931015252002,114304,33,113687,0
741,109068,1,219396,11,43502,17592,0,0,3.5678735333124845,19945.090909090908,50,2,3,0.6855954011625001,0.13720980208901568,4053,170,106889,0
788,179846,5,795714,30,120330,8578,1,1,21.45755536562855,26523.8,68,5,2,0.4756781116602607,0.3525820459635559,53579,93,80309,0
389,148039,3,627094,41,116725,23944,1,1,0.0,15294.975609756097,45,2,2,0.69382726493961,0.7789988391841303,27816,176,105350,0
491,157558,0,577084,45,274482,15022,1,1,8.703158296735577,12824.08888888889,14,1,2,0.08920980470353009,0.6211956758553016,23299,63,30939,0
629,34988,5,863757,45,20302,15537,1,1,9.265557776224476,19194.6,57,4,0,0.5933234434947404,0.4374150029248799,9891,33,23216,0
780,55963,2,341775,47,104807,8653,0,1,56.273819232853896,7271.808510638298,43,2,1,0.502978869600926,0.8205706697103133,54649,174,63323,1
367,69517,3,528132,19,220357,27044,0,0,10.747629502279521,27796.42105263158,27,2,0,0.0478771861902918,0.0041487485380335976,34202,125,134650,0
661,72616,4,628028,52,74938,36118,0,0,8.526831261675877,12077.461538461539,46,4,2,0.23327229707892094,0.8266008003132644,114207,42,79581,0
478,54934,0,752875,25,294471,24747,0,0,1.5946490036410221,30115.0,52,0,3,0.1728854402980159,0.059535582618946314,76304,141,97692,0
430,194973,1,365496,26,222859,9472,1,1,0.0,14057.538461538461,107,4,2,0.32414036063908036,0.8702719089110332,118488,86,149417,0
609,49691,4,651953,49,283826,33336,0,1,21.231179847120526,13305.163265306122,60,2,2,0.15868267321898513,0.9475720468613335,133038,14,48893,0
548,147473,1,475940,23,284739,4833,0,0,10.615561943814747,20693.043478260868,52,5,0,0.21986371532158808,0.8191694991392697,118262,56,74653,0
682,125615,0,564860,10,32749,11591,1,0,32.36407574226992,56486.0,48,4,2,0.23682410819427685,0.019593770562901902,64296,152,104431,0
490,129894,0,869531,45,137737,1406,0,0,0.0,19322.911111111112,73,5,3,0.4798487160996244,0.5262079644990163,146237,29,26929,0
794,58637,4,423971,42,223376,33936,1,1,68.18549128584661,10094.547619047618,35,0,0,0.1078990080561093,0.8287962827514478,59012,71,63290,0
346,75373,0,684758,37,2581,1798,1,0,9.444164914446986,18506.972972972973,106,1,0,0.1928809877776864,0.5450163620948184,124068,55,85508,0
817,129170,0,944893,13,135613,21850,1,1,28.740825172394125,72684.07692307692,52,5,2,0.25371844878407906,0.35993670604571304,27552,148,49050,0
317,73842,3,774282,40,206445,7663,0,0,13.060618872129327,19357.05,53,2,0,0.3592543506208582,0.4706954267336343,145349,173,36931,0
742,144941,0,989288,16,237866,8488,1,0,72.18111513503219,61830.5,10,4,0,0.030470906263986478,0.08069391088423838,46879,159,68490,1
508,27114,3,604319,36,124518,24328,1,1,0.0,16786.63888888889,107,4,3,0.799369161658209,0.49631364484586815,94765,145,132537,0
530,33107,3,317854,33,258905,32151,1,1,18.328012722912668,9631.939393939394,58,2,0,0.2403136020416204,0.02784682790317361,54381,22,65326,0
311,151127,3,991829,48,202094,706,1,1,12.427651874505996,20663.104166666668,19,0,1,0.2298758885884901,0.6441154478304989,35943,184,125940,0
721,131017,2,662348,59,13648,6345,1,0,61.2176872280878,11226.237288135593,23,0,1,0.4438964692729501,0.3904522530806156,50752,36,103095,1
399,27771,4,279339,16,83315,11470,1,0,0.0,17458.6875,46,4,1,0.6832257434576929,0.1913429805225073,92013,84,23653,0
696,181827,3,351330,12,281376,37743,1,0,69.07765041034966,29277.5,95,0,1,0.3654474944486379,0.01738290109730889,18542,167,137533,1
735,20874,2,299176,36,722,2326,1,1,46.61816602322386,8310.444444444445,14,0,1,0.1990713606717967,0.9221190142294241,31279,52,90315,0
807,192000,0,841927,58,32409,7140,0,0,30.413648633414805,14515.98275862069,17,1,3,0.45270040255628347,0.5563190270838873,138143,47,87484,0
725,151309,1,137931,14,103349,16146,1,1,24.503995088295994,9852.214285714286,69,5,0,0.3863540400205838,0.6469533856486369,14628,10,105994,0
481,197866,0,752911,32,298144,13024,0,0,0.0,23528.46875,61,3,0,0.3384598616178367,0.7793577145198409,108913,75,11044,0
743,190798,0,576319,28,211438,1943,1,1,24.291583729014967,20582.821428571428,115,4,1,0.7871063606273787,0.6265904221798123,46596,102,41491,0
796,76362,1,119799,23,44298,21608,0,0,19.508562808071254,5208.652173913043,91,3,3,0.796760211574852,0.41310403351308633,49260,96,120242,1
490,156171,1,632691,42,117934,24302,1,1,0.0,15064.07142857143,80,3,1,0.4495550627660751,0.6275882030329716,55691,12,95825,0
374,57964,0,765494,22,281863,7079,1,1,12.16752603293693,34795.181818181816,42,1,0,0.05440314165744873,0.2525165797150243,58637,45,61464,0
834,104895,1,739664,33,65752,27537,1,0,49.54427078513876,22414.060606060608,76,2,2,0.4535340643863145,0.5613516338537092,106916,5,72090,0
388,63219,3,552088,52,172645,2269,1,1,0.0,10617.076923076924,71,3,2,0.7619777187063083,0.2055873013018763,121077,49,94846,0
656,107488,1,368673,26,139202,29254,1,0,0.0,14179.73076923077,35,5,1,0.7405540245557484,0.9174228051387152,55735,123,74901,0
442,177022,1,205651,7,228138,10366,0,1,0.0,29378.714285714286,46,5,0,0.1724006795450581,0.5095676788422517,27382,6,71321,0
375,98504,0,61643,54,225705,8973,1,1,0.0,1141.537037037037,112,4,3,0.15209558562422754,0.23384028082633745,2465,37,84937,0
766,36631,0,391576,21,249986,7855,0,0,34.15540342127396,18646.47619047619,66,4,3,0.12180468400925593,0.6396325258679113,109239,111,45808,0
386,78436,0,650618,48,35830,34740,1,0,0.0,13554.541666666666,58,4,3,0.655827479529878,0.09031960349105872,137708,114,87670,0
702,161574,2,85773,47,136153,20084,0,0,8.747463645187226,1824.9574468085107,97,4,3,0.3920440455915788,0.43401901861067527,7068,180,105342,0
716,113909,3,998761,34,207526,27612,0,1,34.565862212764664,29375.323529411766,34,4,1,0.2704372565273966,0.8659646189430079,89232,117,107921,0
336,120834,4,606654,10,125700,8158,1,0,0.0,60665.4,28,0,1,0.25984573507176034,0.7678585029493391,34307,186,94957,0
403,97607,3,329822,58,200203,2266,1,1,0.0,5686.586206896552,119,0,3,0.2203305943635103,0.7034395258722033,33192,146,70602,0
777,72700,3,964002,43,190730,1527,1,1,38.122685677522306,22418.6511627907,97,2,1,0.7060958192915265,0.470603342643955,124606,112,99984,0
604,127670,5,224737,29,111221,17631,0,1,12.169801308092989,7749.551724137931,52,0,3,0.3277439141976841,0.44687911789598767,39338,80,109782,0
372,133956,1,959719,52,30037,13058,0,1,0.0,18456.134615384617,114,2,2,0.19521418851350472,0.011309627572005487,46963,26,49992,0
896,181662,4,317678,49,291101,30711,0,0,45.27490290939178,6483.224489795918,46,1,3,0.5683238448522228,0.6000379468331496,20372,143,75461,0
